#{"t_start": 1745691977.823762, "env_id": "None"}
r,l,t
1.0,3,9.153525
1.0,4,9.154915
1.0,3,9.15801
1.0,4,9.160018
-1.5,4,9.165085
1.0,4,9.16739
1.0,3,9.169397
-2.0,5,9.173411
1.0,3,9.177423
1.0,3,9.179429
0.5,5,9.183441
1.0,3,9.185447
1.0,3,9.187454
1.0,3,9.191208
1.0,4,9.193216
1.0,3,9.195236
-1.5,4,9.19925
-1.5,5,9.201256
1.0,3,9.201256
1.0,3,9.207273
1.0,3,9.209281
1.0,4,9.213295
1.0,3,9.215303
1.0,3,9.21731
1.0,3,9.219317
-1.5,4,9.223073
1.0,3,9.22508
1.0,4,9.229095
1.0,4,9.233109
1.0,3,9.235116
1.0,4,9.240563
-1.5,4,9.242569
1.0,3,9.242569
-1.5,4,9.242569
1.0,5,9.248473
1.0,3,9.252613
-2.0,5,9.254827
1.0,3,9.254827
-2.0,5,9.262085
1.0,4,9.264092
1.0,3,9.267849
1.0,4,9.27079
1.0,3,9.27079
1.0,4,9.272795
-2.0,5,9.27602
1.0,3,9.27602
1.0,3,9.282956
-2.0,5,9.287786
-2.0,5,9.290136
1.0,4,9.294148
-1.5,5,9.296155
1.0,3,9.300799
1.0,4,9.302539
1.0,3,9.305466
1.0,3,9.305466
-2.0,5,9.305466
-2.0,5,9.315423
1.0,3,9.318437
1.0,3,9.318437
-2.0,5,9.322953
1.0,3,9.32496
1.0,3,9.326966
1.0,4,9.331073
-1.5,3,9.333074
1.0,3,9.335073
1.0,4,9.33776
1.0,4,9.339958
1.0,3,9.342223
1.0,4,9.347086
-1.5,3,9.349141
1.0,4,9.352059
1.0,3,9.354395
1.0,3,9.356421
1.0,3,9.359006
1.0,3,9.363386
1.0,3,9.366354
1.0,3,9.369461
1.0,4,9.373074
-2.0,5,9.377141
1.0,3,9.37972
1.0,3,9.380721
1.0,3,9.383385
1.0,4,9.386441
-1.5,5,9.390164
-1.5,3,9.392772
-2.0,5,9.395525
1.0,3,9.399894
1.0,3,9.403402
1.0,4,9.406548
1.0,4,9.410277
-2.0,5,9.414518
1.0,3,9.41766
1.0,3,9.419658
1.0,3,9.422657
1.0,3,9.42581
1.0,4,9.428896
1.0,4,9.43263
1.0,3,9.434343
1.0,4,9.436836
1.0,3,9.436836
1.0,4,9.44364
1.0,3,9.445779
1.0,3,9.449404
1.0,3,9.451572
-1.5,4,9.453124
1.0,3,9.456457
0.5,5,9.460135
1.0,4,9.463405
-2.0,5,9.469048
-1.5,4,9.472582
1.0,4,9.476005
1.0,3,9.478703
1.0,3,9.480583
-2.0,5,9.485194
1.0,3,9.488368
-2.0,5,9.492546
-1.5,4,9.494457
1.0,3,9.498274
-1.5,4,9.502184
1.0,4,9.504954
1.0,4,9.507114
-1.5,3,9.512116
1.0,3,9.513365
1.0,4,9.51766
1.0,4,9.520482
1.0,3,9.522818
1.0,3,9.52583
1.0,3,9.528034
1.0,3,9.529418
1.0,4,9.533823
-1.5,4,9.534961
1.0,4,9.539989
1.0,3,9.542364
1.0,3,9.545457
1.0,3,9.547689
1.0,4,9.551693
-1.5,4,9.553442
1.0,3,9.555451
-2.0,5,9.558451
1.0,3,9.559761
-1.5,4,9.559761
1.0,3,9.559761
1.0,3,9.559761
1.0,3,9.568098
-2.0,5,9.568098
1.0,4,9.575025
1.0,4,9.577033
1.0,3,9.581047
1.0,3,9.583053
-2.0,5,9.585061
-2.0,5,9.588012
-2.0,5,9.591028
1.0,3,9.595069
-1.5,4,9.598318
1.0,3,9.600325
1.0,3,9.602333
1.0,4,9.606348
-2.0,5,9.610371
-1.5,3,9.612378
1.0,3,9.614386
1.0,3,9.618399
1.0,4,9.622154
-1.5,5,9.626169
1.0,3,9.629195
1.0,3,9.631204
1.0,3,9.633211
-1.5,4,9.637226
1.0,3,9.638232
1.0,5,9.642249
1.0,3,9.644258
1.0,3,9.649006
1.0,3,9.651011
-1.5,4,9.654597
1.0,4,9.656604
1.0,3,9.660617
-2.0,5,9.66463
1.0,3,9.666636
1.0,4,9.670151
1.0,3,9.672159
-1.5,3,9.674166
-1.5,4,9.67818
1.0,4,9.682194
1.0,4,9.68595
1.0,3,9.687958
-1.5,4,9.690336
1.0,4,9.694582
1.0,4,9.696589
1.0,5,9.701605
-1.5,4,9.703613
-1.5,4,9.708769
-1.5,5,9.712781
-1.5,4,9.716794
1.0,3,9.718802
-2.0,5,9.722004
1.0,3,9.722004
1.0,3,9.726554
1.0,3,9.726554
1.0,4,9.732451
1.0,4,9.735464
1.0,4,9.735464
1.0,3,9.741407
-2.0,5,9.743412
-2.0,5,9.745416
1.0,3,9.74843
1.0,3,9.74843
-1.5,4,9.753094
-1.5,3,9.755168
1.0,4,9.760131
1.0,3,9.762138
1.0,3,9.764145
1.0,3,9.766152
1.0,3,9.768158
-1.5,4,9.768158
-2.0,5,9.775884
1.0,3,9.779229
1.0,4,9.781378
1.0,3,9.782778
1.0,3,9.782778
1.0,4,9.789732
-1.5,5,9.789732
1.0,3,9.796747
1.0,3,9.799672
1.0,3,9.799672
-1.5,4,9.799672
1.0,3,9.799672
1.0,3,9.799672
1.0,3,9.799672
1.0,4,9.811435
1.0,4,9.815094
1.0,3,9.81719
0.5,5,9.821205
1.0,3,9.82522
-2.0,5,9.829235
1.0,4,9.831242
-2.0,5,9.835257
-2.0,5,9.839271
1.0,3,9.843414
1.0,3,9.845468
1.0,3,9.847464
-1.5,3,9.849463
1.0,3,9.851773
1.0,3,9.854777
-1.5,4,9.858451
1.0,3,9.860557
1.0,3,9.862556
1.0,3,9.864558
-2.0,5,9.870182
1.0,4,9.872189
1.0,3,9.874197
1.0,3,9.878211
1.0,3,9.880219
1.0,3,9.880219
1.0,3,9.880219
1.0,3,9.880219
-2.0,5,9.880219
1.0,4,9.880219
-2.0,5,9.895095
1.0,3,9.898107
-1.5,5,9.90212
-1.5,4,9.904127
1.0,3,9.908138
-2.0,5,9.911891
1.0,3,9.912475
1.0,3,9.915022
-1.5,4,9.915022
1.0,3,9.915022
-2.0,5,9.921757
1.0,3,9.927777
1.0,3,9.929367
1.0,3,9.931371
1.0,3,9.931371
1.0,3,9.937533
1.0,3,9.937533
1.0,3,9.942562
-1.5,4,9.946203
1.0,3,9.948112
-1.5,5,9.95112
1.0,3,9.95312
-1.5,4,9.95612
1.0,4,9.959117
1.0,3,9.961119
1.0,3,9.962119
1.0,3,9.965749
-2.0,5,9.969762
1.0,3,9.971769
1.0,3,9.973776
1.0,4,9.977788
1.0,3,9.979795
1.0,3,9.981802
-2.0,5,9.985817
1.0,4,9.989831
1.0,4,9.993585
-1.5,4,9.995591
1.0,3,9.997598
1.0,4,10.001612
1.0,3,10.003618
1.0,4,10.007633
1.0,3,10.009381
1.0,4,10.013396
1.0,3,10.015402
-2.0,5,10.019418
-1.5,4,10.023432
1.0,4,10.027187
1.0,3,10.029194
1.0,3,10.031201
-2.0,5,10.035215
1.0,3,10.037222
1.0,3,10.040976
1.0,4,10.042983
-2.0,5,10.046997
-1.5,3,10.049005
1.0,3,10.051012
1.0,3,10.055023
1.0,3,10.056772
1.0,4,10.058779
1.0,3,10.062793
1.0,4,10.064801
-1.5,3,10.068815
1.0,4,10.070822
1.0,4,10.075149
1.0,5,10.079164
1.0,3,10.081172
1.0,3,10.083179
1.0,3,10.087193
1.0,3,10.0887
1.0,3,10.090708
1.0,3,10.094723
1.0,4,10.096729
1.0,4,10.100743
1.0,4,10.1045
1.0,3,10.106507
-1.5,3,10.108515
1.0,3,10.110522
1.0,3,10.114536
1.0,3,10.116544
1.0,3,10.118551
1.0,4,10.122307
1.0,3,10.126323
-1.5,3,10.12833
1.0,3,10.130337
-1.5,4,10.135371
-1.5,5,10.136378
1.0,3,10.136378
1.0,3,10.136378
1.0,3,10.144192
1.0,3,10.144192
-1.5,5,10.152462
1.0,3,10.152462
1.0,3,10.152462
-2.0,5,10.157908
-2.0,5,10.16266
1.0,3,10.16266
1.0,3,10.16266
1.0,4,10.168292
1.0,3,10.171808
1.0,4,10.171808
1.0,4,10.171808
-2.0,5,10.171808
1.0,4,10.182006
1.0,4,10.186037
1.0,4,10.186037
1.0,4,10.186037
1.0,4,10.192597
1.0,4,10.192597
1.0,3,10.199488
1.0,3,10.203
1.0,4,10.203
1.0,3,10.209262
-2.0,5,10.209262
1.0,4,10.213625
-2.0,5,10.217371
1.0,3,10.219377
-2.0,5,10.223392
1.0,3,10.225399
1.0,3,10.229413
1.0,4,10.231161
1.0,3,10.233168
1.0,3,10.23718
1.0,3,10.239187
1.0,3,10.241194
-2.0,5,10.245209
-1.5,3,10.246958
1.0,3,10.248963
1.0,3,10.250968
1.0,3,10.252971
1.0,3,10.256195
-2.0,5,10.258536
-2.0,5,10.262772
1.0,3,10.264776
-1.5,4,10.269005
-2.0,5,10.269005
1.0,4,10.275918
0.5,5,10.279076
-2.0,5,10.283084
1.0,3,10.283084
1.0,3,10.283084
-1.5,3,10.283084
1.0,3,10.29002
1.0,3,10.294541
1.0,3,10.296976
-1.5,4,10.296976
1.0,3,10.296976
-2.0,5,10.305334
1.0,3,10.307439
1.0,3,10.307439
1.0,3,10.312453
1.0,3,10.31446
1.0,3,10.316466
1.0,3,10.318473
1.0,4,10.32048
1.0,4,10.324494
1.0,4,10.32825
-1.5,3,10.330257
1.0,4,10.332265
-2.0,5,10.33628
1.0,3,10.338287
1.0,4,10.342043
-2.0,5,10.346057
-2.0,5,10.350071
1.0,4,10.352078
1.0,3,10.356092
1.0,4,10.35784
1.0,3,10.361854
-1.5,5,10.365868
1.0,3,10.367875
1.0,3,10.369882
-1.5,3,10.371888
1.0,3,10.373637
1.0,3,10.377651
-1.5,5,10.381666
1.0,3,10.383673
1.0,3,10.385679
1.0,3,10.387687
1.0,3,10.391444
1.0,3,10.39345
-1.5,3,10.39484
-1.5,4,10.398855
-2.0,5,10.403957
1.0,3,10.405463
1.0,3,10.407471
-2.0,5,10.411486
1.0,3,11.465818
1.0,4,11.468898
1.0,3,11.471934
1.0,3,11.473342
1.0,3,11.473342
-1.5,4,11.479396
1.0,3,11.480657
1.0,3,11.480657
1.0,3,11.480657
1.0,3,11.480657
1.0,3,11.480657
1.0,3,11.480657
-1.5,4,11.491319
1.0,3,11.495406
1.0,3,11.495406
1.0,3,11.498391
-2.0,5,11.500955
1.0,4,11.504361
1.0,3,11.504361
1.0,3,11.504361
1.0,3,11.504361
1.0,4,11.511932
1.0,4,11.515937
-1.5,3,11.517681
1.0,3,11.519684
1.0,3,11.521686
1.0,4,11.523688
1.0,3,11.527435
1.0,3,11.529721
1.0,3,11.531459
1.0,3,11.533509
-1.5,5,11.537508
1.0,4,11.540508
1.0,3,11.542507
1.0,3,11.544508
1.0,4,11.546554
1.0,4,11.546554
1.0,3,11.546554
1.0,4,11.546554
-1.5,3,11.546554
1.0,4,11.561161
1.0,3,11.562337
1.0,3,11.562337
1.0,4,11.566508
1.0,3,11.568512
1.0,3,11.570515
1.0,4,11.57452
1.0,4,11.577576
1.0,4,11.580961
1.0,4,11.584005
1.0,3,11.586005
1.0,3,11.588098
1.0,3,11.590098
-2.0,5,11.593097
1.0,3,11.595977
1.0,4,11.597981
1.0,3,11.599985
1.0,4,11.603991
1.0,3,11.605993
1.0,3,11.607996
1.0,4,11.609
1.0,3,11.611003
1.0,3,11.611003
1.0,3,11.616222
1.0,3,11.616222
1.0,3,11.616222
-1.5,5,11.624645
-1.5,4,11.624645
1.0,3,11.624645
1.0,3,11.624645
1.0,4,11.624645
1.0,3,11.624645
1.0,3,11.624645
1.0,4,11.64075
1.0,4,11.642907
-2.0,5,11.642907
1.0,4,11.642907
1.0,3,11.642907
1.0,3,11.642907
-1.5,3,11.656441
1.0,3,11.659403
-1.5,3,11.661891
1.0,4,11.664338
1.0,4,11.664338
1.0,4,11.664338
1.0,3,11.664338
1.0,4,11.672296
1.0,3,11.672296
1.0,4,11.68071
1.0,3,11.683107
1.0,4,11.68588
1.0,3,11.688388
1.0,3,11.688388
1.0,3,11.688388
1.0,3,11.688388
1.0,4,11.688388
-1.5,5,11.688388
-1.5,5,11.706236
1.0,4,11.706236
1.0,3,11.706236
1.0,4,11.713586
1.0,3,11.715686
1.0,3,11.717693
1.0,3,11.721941
1.0,3,11.72415
-1.5,4,11.72717
1.0,3,11.729478
-1.5,4,11.732877
1.0,3,11.73598
1.0,3,11.73798
1.0,5,11.739827
1.0,3,11.741832
-1.5,5,11.746578
1.0,4,11.750592
1.0,3,11.752598
-1.5,5,11.754605
1.0,3,11.75862
1.0,3,11.75862
1.0,4,11.762635
1.0,3,11.764641
-1.5,5,11.766647
1.0,3,11.768654
0.5,5,11.772408
1.0,4,11.776423
1.0,3,11.776423
1.0,3,11.77843
1.0,3,11.780435
1.0,3,11.782442
1.0,3,11.782442
-1.5,4,11.789745
1.0,3,11.789745
1.0,3,11.791954
1.0,3,11.793959
1.0,3,11.795963
-2.0,5,11.799972
1.0,3,11.801979
1.0,3,11.805993
1.0,3,11.805993
1.0,3,11.805993
1.0,3,11.805993
-1.5,3,11.805993
1.0,4,11.805993
1.0,3,11.81769
1.0,4,11.81769
1.0,3,11.81769
-1.5,4,11.825142
1.0,3,11.827255
1.0,4,11.829258
1.0,3,11.831264
1.0,4,11.833483
1.0,3,11.836974
1.0,3,11.838979
-2.0,5,11.840983
-1.5,3,11.844301
-1.5,3,11.848323
1.0,3,11.849331
1.0,3,11.851339
1.0,4,11.855928
1.0,3,11.856972
-1.5,4,11.86079
1.0,4,11.862797
1.0,3,11.864805
1.0,3,11.867994
1.0,3,11.869999
1.0,3,11.872873
1.0,3,11.874881
1.0,3,11.878896
1.0,4,11.880645
1.0,3,11.882651
-2.0,5,11.887811
1.0,4,11.887811
1.0,3,11.887811
-2.0,5,11.896357
1.0,3,11.896357
-1.5,3,11.90256
1.0,4,11.90256
1.0,3,11.90256
1.0,3,11.90256
1.0,4,11.914316
-1.5,5,11.918329
-1.5,5,11.923035
1.0,3,11.925044
1.0,3,11.925044
-1.5,4,11.929906
1.0,3,11.931881
1.0,3,11.931881
1.0,3,11.931881
1.0,3,11.931881
-1.5,4,11.931881
-2.0,5,11.94549
1.0,3,11.94549
-2.0,5,11.94549
-1.5,5,11.94549
1.0,3,11.94549
1.0,3,11.961772
-1.5,4,11.963467
1.0,3,11.963467
1.0,3,11.963467
-1.5,3,11.963467
1.0,4,11.971926
1.0,3,11.975955
-1.5,4,11.981353
-2.0,5,11.985368
1.0,4,11.988229
1.0,3,11.991985
1.0,3,11.993993
1.0,4,11.998007
1.0,3,12.002022
1.0,3,12.004029
1.0,3,12.007989
-1.5,4,12.0114
1.0,4,12.013408
1.0,4,12.013408
1.0,3,12.019639
1.0,4,12.02365
1.0,3,12.025656
1.0,4,12.027663
1.0,3,12.031676
1.0,3,12.033682
-1.5,4,12.033682
0.5,5,12.039487
1.0,4,12.041532
1.0,3,12.041532
1.0,3,12.041532
-2.0,5,12.041532
-1.5,4,12.041532
1.0,4,12.041532
1.0,4,12.056241
1.0,3,12.059263
1.0,4,12.062387
1.0,4,12.064386
1.0,3,12.067386
-1.5,4,12.070393
1.0,3,12.073395
1.0,3,12.074482
1.0,3,12.074482
-1.5,5,12.074482
-1.5,4,12.074482
1.0,4,12.074482
1.0,3,12.089081
-1.5,3,12.09022
1.0,3,12.09022
1.0,4,12.097772
1.0,3,12.100861
1.0,4,12.102558
1.0,3,12.102558
-1.5,3,12.106343
1.0,3,12.109059
1.0,3,12.111068
1.0,4,12.113645
1.0,3,12.115992
1.0,5,12.119873
1.0,3,12.122579
1.0,3,12.122579
1.0,3,12.127073
-1.5,3,12.129922
-2.0,5,12.134316
-2.0,5,12.138622
-1.5,4,12.141799
1.0,3,12.144798
1.0,3,12.145641
1.0,4,12.15041
1.0,3,12.153447
1.0,3,12.156552
1.0,3,12.158557
1.0,3,12.16096
1.0,4,12.163972
-1.5,3,12.167042
-1.5,3,12.169548
1.0,3,12.173564
-1.5,5,12.178746
1.0,5,12.181895
1.0,4,12.184631
1.0,3,12.186696
1.0,3,12.189341
1.0,3,12.191328
1.0,4,12.193395
1.0,3,12.196443
1.0,4,12.201918
1.0,3,12.201918
-1.5,3,12.207734
1.0,3,12.210521
-1.5,4,12.213731
1.0,3,12.216629
1.0,3,12.219621
1.0,3,12.221939
1.0,3,12.223116
-2.0,5,12.228416
1.0,3,12.229575
1.0,3,12.232992
1.0,3,12.235612
-1.5,5,12.236798
1.0,3,12.242222
1.0,3,12.244548
-1.5,4,12.2469
1.0,4,12.25034
1.0,3,12.251543
-1.5,4,12.256097
-1.5,3,12.259076
1.0,3,12.261059
-2.0,5,12.26553
1.0,3,12.26805
-1.5,5,12.270065
1.0,3,12.27465
1.0,3,12.277376
1.0,3,12.278518
1.0,3,12.281629
1.0,3,12.28388
-1.5,5,12.286885
1.0,3,12.289671
1.0,3,12.292098
1.0,3,12.295098
1.0,3,12.29653
-1.5,3,12.299557
1.0,3,12.301557
1.0,4,12.302558
1.0,3,12.302558
1.0,4,12.310783
1.0,3,12.310783
-1.5,3,12.310783
1.0,3,12.310783
-1.5,4,12.320001
1.0,3,12.320001
1.0,3,12.320001
1.0,3,12.320001
-1.5,3,12.320001
-2.0,5,12.334571
-1.5,3,12.336419
1.0,3,12.340431
-1.5,5,12.344446
0.5,5,12.348461
1.0,3,12.350812
1.0,3,12.35282
1.0,3,12.356834
1.0,3,12.358843
1.0,3,12.36085
-1.5,3,12.362856
1.0,3,12.36587
1.0,3,12.367878
-1.5,4,12.371893
1.0,3,12.3739
-1.5,4,12.377914
-1.5,3,12.379922
1.0,3,12.383446
1.0,3,12.386607
1.0,4,12.389763
1.0,3,12.390812
1.0,3,12.39282
1.0,4,12.396834
1.0,3,12.398841
1.0,3,12.400848
1.0,4,12.400848
1.0,3,12.400848
-1.5,4,12.407898
1.0,4,12.414684
-1.5,5,12.416691
1.0,3,12.418699
1.0,4,12.422714
1.0,3,12.424726
1.0,3,12.426733
1.0,3,12.428482
1.0,3,12.430488
1.0,4,12.434516
1.0,3,12.436523
1.0,3,12.438529
1.0,3,12.440537
-2.0,5,12.446299
1.0,3,12.448306
1.0,3,12.450314
1.0,3,12.452321
1.0,3,12.454327
1.0,3,12.456332
1.0,3,12.460351
-1.5,3,12.462359
-2.0,5,12.466372
1.0,3,12.470387
1.0,3,12.470387
1.0,3,12.470387
-1.5,4,12.478045
-2.0,5,12.481864
1.0,3,12.484311
1.0,4,12.484311
-2.0,5,12.491217
1.0,4,12.493222
1.0,3,12.495228
1.0,4,12.498354
-1.5,4,12.498354
-2.0,5,12.505276
-1.5,4,12.507601
1.0,3,12.507601
1.0,3,12.513088
1.0,4,12.515095
1.0,3,12.517101
1.0,3,12.519108
1.0,3,12.522864
1.0,3,12.524871
1.0,3,12.526878
1.0,3,12.528884
-2.0,5,12.532898
1.0,3,12.534905
1.0,3,12.536912
1.0,3,12.538661
1.0,3,12.540668
1.0,4,12.542674
1.0,3,12.544679
1.0,3,12.546686
1.0,4,12.550699
1.0,3,12.552706
1.0,3,12.555179
1.0,3,12.559193
1.0,3,12.5612
1.0,3,12.563208
1.0,4,12.567221
-1.5,4,12.570266
1.0,3,12.572272
1.0,3,12.576405
1.0,3,12.579353
-2.0,5,12.581527
1.0,3,12.584882
1.0,4,12.58899
1.0,3,12.589989
1.0,3,12.59199
1.0,4,12.59499
1.0,4,12.59499
1.0,3,12.59499
1.0,3,12.602606
1.0,3,12.604604
1.0,3,12.607605
1.0,3,12.60961
1.0,3,12.611609
1.0,3,12.61361
1.0,3,12.615607
1.0,3,12.618889
1.0,4,12.62182
1.0,3,12.624019
1.0,3,12.627019
1.0,3,12.628731
1.0,3,12.630851
1.0,3,12.632848
1.0,4,12.635665
1.0,3,12.63767
1.0,3,12.63767
1.0,3,12.642783
-1.5,4,12.644788
-1.5,5,12.646793
1.0,3,12.65073
1.0,3,12.652674
1.0,3,12.652674
1.0,3,12.65912
1.0,3,12.660256
1.0,3,12.660256
-2.0,5,12.667846
1.0,3,12.667846
1.0,4,12.672371
1.0,3,12.674376
1.0,3,12.674376
-2.0,5,12.680654
1.0,3,12.682394
1.0,4,12.683689
-1.5,5,12.683689
-1.5,4,12.683689
1.0,3,12.692661
1.0,4,12.694666
1.0,4,12.700278
1.0,3,12.702338
1.0,3,12.704339
1.0,3,12.707347
1.0,4,12.709347
1.0,4,12.712074
1.0,4,12.715158
1.0,3,12.719021
1.0,3,12.721027
1.0,3,12.723034
1.0,3,12.725041
1.0,3,12.727048
1.0,4,12.729055
1.0,3,12.73307
1.0,3,12.735217
-2.0,5,12.738951
1.0,4,12.741492
1.0,3,12.743497
1.0,3,12.745501
1.0,3,12.745501
1.0,3,12.747506
1.0,3,12.751564
1.0,3,12.753569
1.0,3,12.755169
1.0,3,12.755169
1.0,4,12.755169
1.0,3,12.764131
1.0,4,12.766492
1.0,3,12.768501
-1.5,4,12.772358
1.0,3,12.774365
-2.0,5,12.778379
1.0,3,12.781893
1.0,4,12.783901
1.0,3,12.787914
-1.5,3,12.789921
1.0,4,12.791929
-2.0,5,12.793935
-1.5,4,12.797867
1.0,3,12.801975
1.0,5,12.805611
1.0,3,12.808387
1.0,3,12.812403
1.0,4,12.81391
1.0,4,12.817925
1.0,4,12.817925
1.0,4,12.824169
1.0,3,12.826176
1.0,3,12.829931
1.0,4,12.833946
1.0,3,12.833946
1.0,3,12.837706
1.0,3,12.841715
1.0,3,12.844238
1.0,3,12.845985
-1.5,3,12.847992
1.0,3,12.847992
1.0,3,12.847992
1.0,3,12.847992
1.0,3,12.847992
-2.0,5,12.847992
1.0,3,12.847992
1.0,3,12.862081
0.5,5,12.866098
1.0,3,12.868105
1.0,3,12.87212
1.0,3,12.87212
-1.5,3,12.87212
1.0,4,12.877794
1.0,4,12.880484
1.0,3,12.882492
-1.5,5,12.887309
1.0,3,12.890222
-1.5,5,12.892634
1.0,3,12.894861
1.0,4,12.894861
1.0,3,12.900591
1.0,3,12.902596
1.0,3,12.903896
1.0,3,12.907542
1.0,3,12.909558
-1.5,3,12.913509
1.0,3,12.915541
1.0,3,12.916887
1.0,3,12.920416
-2.0,5,12.924869
1.0,3,12.92836
1.0,3,12.939876
1.0,3,12.944709
1.0,3,12.946717
1.0,3,12.949323
1.0,4,12.952188
1.0,3,12.9552
1.0,3,12.957813
1.0,3,12.957813
1.0,3,12.962129
-2.0,5,12.965483
1.0,3,12.969034
1.0,3,12.971635
-1.5,3,12.972954
1.0,3,12.975361
-1.5,3,12.978044
-2.0,5,12.981387
1.0,4,12.984999
1.0,4,12.988328
1.0,4,12.990986
1.0,3,12.993295
1.0,3,12.996914
1.0,3,12.997667
1.0,3,13.000048
1.0,3,13.003767
1.0,3,13.005774
1.0,3,13.009095
1.0,3,13.011721
-1.5,3,13.013785
1.0,3,13.016243
1.0,3,13.018678
-1.5,5,13.02359
1.0,3,13.025642
1.0,3,13.02798
1.0,3,13.02798
1.0,3,13.032535
1.0,3,13.034856
1.0,4,13.038464
1.0,3,13.040473
-1.5,3,13.043639
1.0,3,13.045401
1.0,3,13.048429
1.0,3,13.050108
-1.5,5,14.120977
1.0,3,14.122984
1.0,3,14.124991
1.0,3,14.126998
1.0,3,14.130754
1.0,3,14.132761
1.0,3,14.134768
1.0,4,14.136775
1.0,3,14.138782
1.0,3,14.140788
1.0,4,14.144802
1.0,3,14.14655
1.0,3,14.148557
1.0,3,14.150565
1.0,4,14.154578
1.0,3,14.156585
1.0,3,14.158593
1.0,3,14.1606
1.0,3,14.162348
1.0,4,14.166363
1.0,3,14.16837
1.0,3,14.170377
1.0,4,14.172384
-1.5,4,14.176399
1.0,3,14.178535
1.0,4,14.180787
1.0,3,14.180787
-2.0,5,14.187317
1.0,3,14.189317
1.0,4,14.192321
-2.0,5,14.196321
-1.5,4,14.198321
1.0,3,14.198321
-2.0,5,14.198321
1.0,4,14.198321
1.0,3,14.2102
-1.5,4,14.213554
1.0,3,14.215557
1.0,3,14.217554
-1.5,5,14.221137
1.0,3,14.224136
1.0,3,14.225972
1.0,3,14.226517
1.0,3,14.230523
1.0,3,14.232526
1.0,3,14.23453
1.0,3,14.236532
-1.5,3,14.238535
1.0,3,14.240537
1.0,3,14.241784
1.0,3,14.241784
1.0,3,14.241784
1.0,4,14.248975
1.0,3,14.250978
1.0,4,14.254724
1.0,3,14.256464
1.0,4,14.260469
1.0,3,14.262471
1.0,3,14.262471
1.0,3,14.264474
1.0,3,14.266476
1.0,4,14.27048
1.0,3,14.272224
1.0,3,14.274226
1.0,4,14.276229
1.0,3,14.280234
-2.0,5,14.283456
1.0,3,14.285456
1.0,3,14.288455
1.0,3,14.289937
1.0,3,14.291941
1.0,3,14.291941
-2.0,5,14.298461
1.0,4,14.300494
1.0,3,14.303414
-1.5,5,14.307458
1.0,3,14.310453
1.0,4,14.312858
1.0,3,14.316841
1.0,3,14.318849
1.0,4,14.318849
-1.5,5,14.32426
-2.0,5,14.328573
1.0,3,14.330158
-1.5,3,14.332187
1.0,3,14.333187
1.0,3,14.335758
1.0,4,14.337683
1.0,3,14.337683
-1.5,4,14.341828
1.0,3,14.344065
-2.0,5,14.347429
-2.0,5,14.351
1.0,3,14.353074
1.0,3,14.354428
-1.5,3,14.354428
1.0,3,14.35901
1.0,4,14.361821
1.0,3,14.361821
1.0,3,14.365889
1.0,3,14.367896
1.0,4,14.36821
1.0,3,14.371817
1.0,3,14.373846
1.0,3,14.375217
1.0,3,14.378801
1.0,3,14.382206
1.0,3,14.38455
1.0,3,14.387733
-2.0,5,14.391251
-1.5,3,14.3937
1.0,3,14.396042
1.0,3,14.399632
1.0,3,14.40266
1.0,3,14.403031
1.0,4,14.408665
1.0,3,14.409999
1.0,3,14.413509
1.0,4,14.416986
1.0,3,14.416986
-1.5,5,14.422473
1.0,4,14.423834
1.0,4,14.427397
1.0,3,14.42945
1.0,3,14.430777
-1.5,4,14.435379
1.0,3,14.438306
1.0,4,14.441285
-2.0,5,14.445247
1.0,3,14.448389
1.0,3,14.450425
1.0,4,14.454016
1.0,4,14.457193
1.0,3,14.458555
1.0,3,14.460949
1.0,3,14.46404
1.0,5,14.467506
1.0,3,14.469049
1.0,3,14.471137
1.0,3,14.47439
1.0,4,14.47439
1.0,4,14.479132
1.0,3,14.48014
1.0,4,14.483931
0.5,5,14.487468
1.0,3,14.489468
-2.0,5,14.492059
1.0,3,14.495059
1.0,3,14.497061
1.0,4,14.497061
1.0,3,14.497061
1.0,3,14.497061
1.0,4,14.497061
1.0,3,14.497061
1.0,3,14.497061
1.0,3,14.513436
1.0,3,14.513436
1.0,4,14.513436
1.0,3,14.513436
1.0,3,14.513436
1.0,3,14.513436
1.0,3,14.513436
-2.0,5,14.529455
1.0,3,14.529455
-1.5,4,14.535753
1.0,3,14.535753
-1.5,5,14.54533
1.0,3,14.54533
1.0,3,14.54533
1.0,3,14.54533
1.0,4,14.54533
1.0,3,14.54533
1.0,3,14.54533
1.0,3,14.560998
1.0,3,14.560998
1.0,4,14.560998
1.0,3,14.560998
1.0,3,14.560998
1.0,4,14.560998
1.0,4,14.560998
1.0,4,14.577951
1.0,4,14.577951
1.0,3,14.577951
1.0,3,14.577951
1.0,3,14.577951
1.0,3,14.577951
1.0,4,14.577951
-2.0,5,14.593624
0.5,5,14.59541
1.0,3,14.59541
1.0,3,14.59541
1.0,3,14.59541
-2.0,5,14.59541
1.0,4,14.609677
1.0,4,14.609677
1.0,3,14.609677
1.0,3,14.609677
1.0,3,14.609677
1.0,4,14.609677
1.0,3,14.624648
1.0,4,14.626514
1.0,3,14.630215
1.0,3,14.633052
1.0,4,14.637088
1.0,3,14.637088
1.0,4,14.642233
1.0,3,14.6443
1.0,4,14.6443
1.0,3,14.649421
-1.5,3,14.649421
1.0,3,14.651427
1.0,3,14.653431
