#{"t_start": 1745253351.5472279, "env_id": "None"}
r,l,t
1.0,5,27.986228
1.0,3,27.990766
1.0,5,27.995287
1.0,3,27.997029
1.0,4,27.997029
1.0,4,28.006646
-1.0,4,28.0132
1.0,4,28.01624
1.0,5,28.018682
-1.0,3,28.018682
1.0,4,28.027505
1.0,4,28.027505
1.0,3,28.03302
1.0,3,28.036551
-1.0,4,28.040574
1.0,5,28.044587
1.0,4,28.047272
1.0,5,28.051761
1.0,4,28.056285
1.0,5,28.060307
1.0,5,28.066996
1.0,3,28.068521
-1.0,4,28.072711
1.0,4,28.07826
1.0,4,28.085272
1.0,4,28.089604
1.0,4,28.09418
-1.0,4,28.100096
1.0,5,28.106169
1.0,4,28.111651
1.0,4,28.115548
1.0,4,28.120182
1.0,4,28.121698
0.5,5,28.130915
-1.0,4,28.13613
1.0,4,28.141903
-1.0,4,28.146418
-1.0,4,28.150413
1.0,4,28.156885
1.0,5,28.16252
0.5,5,28.168532
1.0,5,28.174402
-1.0,4,28.177929
-1.0,4,28.186402
1.0,4,28.191263
0.5,5,28.196576
1.0,4,28.203135
0.5,5,28.209409
-1.0,4,28.216077
1.0,5,28.220946
-1.0,4,28.226425
-1.0,4,28.232972
-1.0,4,28.238
1.0,3,28.240396
1.0,3,28.245369
1.0,3,28.247991
1.0,4,28.252769
-1.0,3,28.256178
1.0,4,28.259705
1.0,5,28.264669
1.0,4,28.267772
1.0,4,28.272629
1.0,4,28.276375
1.0,4,28.280493
1.0,4,28.283168
1.0,5,28.288566
1.0,5,28.293396
1.0,5,28.297003
1.0,4,28.302024
1.0,4,28.306551
1.0,4,28.310204
1.0,4,28.314343
1.0,4,28.317272
1.0,3,28.321186
-1.0,4,28.326428
1.0,4,28.330219
-1.0,4,28.334089
-1.0,4,28.338732
-1.0,3,28.341997
-1.0,4,28.346227
1.0,3,28.347953
1.0,3,28.351028
1.0,5,28.355397
1.0,3,28.357503
1.0,5,28.357503
1.0,4,28.365263
1.0,4,28.367521
1.0,4,28.371835
1.0,5,28.376357
1.0,4,28.377481
1.0,5,28.377481
1.0,4,28.3878
1.0,4,28.3878
1.0,5,28.397699
-1.0,4,28.401704
1.0,4,28.406147
-1.0,3,28.407297
1.0,5,28.407297
1.0,3,28.416375
0.5,5,28.417391
1.0,5,28.417391
1.0,4,28.427669
1.0,3,28.427669
0.5,5,28.435312
1.0,4,28.438342
1.0,4,28.442355
1.0,4,28.445369
1.0,4,28.449174
1.0,4,28.452599
0.5,5,28.457233
1.0,4,28.462117
1.0,5,28.466113
1.0,4,28.469527
1.0,3,28.472529
1.0,3,28.475296
0.5,5,28.478752
1.0,3,28.480909
1.0,5,28.485424
-1.0,4,28.489939
1.0,4,28.493797
1.0,5,28.497538
-1.0,4,28.50205
-1.0,4,28.505565
1.0,5,28.508684
1.0,5,28.508684
1.0,3,28.516249
-1.0,3,28.517006
-1.0,4,28.517006
-1.0,3,28.52557
1.0,3,28.526589
-1.0,3,28.52951
1.0,3,28.531525
-1.0,4,28.537489
1.0,3,28.537489
1.0,5,28.537489
1.0,5,28.547447
1.0,5,28.551749
-1.0,4,28.556298
1.0,5,28.557542
-1.0,3,28.564012
1.0,3,28.566546
1.0,4,28.570202
1.0,4,28.574457
-1.0,4,28.578345
0.5,5,28.582353
1.0,4,28.586591
1.0,5,28.590612
1.0,4,28.590612
1.0,5,28.601223
-1.0,3,28.603231
-1.0,3,28.606992
1.0,4,28.609993
1.0,5,28.611917
-1.0,3,28.617176
-1.0,3,28.617176
1.0,4,28.617176
1.0,5,28.630417
1.0,5,28.631465
1.0,3,28.637249
1.0,5,28.642281
1.0,4,28.64553
-1.0,4,28.64765
1.0,5,28.64765
1.0,4,28.65627
1.0,4,28.66003
1.0,5,28.661459
-1.0,4,28.668401
1.0,4,28.668401
0.5,5,28.676965
1.0,4,28.676965
1.0,5,28.684893
-1.0,4,28.687087
1.0,5,28.689102
1.0,5,28.697375
-1.0,3,28.697375
-1.0,3,28.697375
1.0,4,28.706157
1.0,4,28.710066
1.0,4,28.710066
1.0,5,28.717697
1.0,4,28.721213
0.5,5,28.725474
1.0,3,28.727632
1.0,4,28.727632
1.0,5,28.735637
-1.0,4,28.739361
1.0,5,28.742921
1.0,3,28.746445
1.0,5,28.747636
-1.0,4,28.754573
1.0,5,28.758688
1.0,4,28.758688
-1.0,4,28.766215
-1.0,4,28.767482
-1.0,4,28.772487
0.5,5,28.778718
1.0,4,28.780727
-1.0,3,28.787383
0.5,5,28.792719
-1.0,3,28.796245
1.0,5,28.797379
1.0,4,28.807183
1.0,4,28.811151
1.0,5,28.817211
0.5,5,28.82223
-1.0,4,28.826537
1.0,4,28.826537
1.0,4,28.837197
0.5,5,28.842188
0.5,5,28.846212
1.0,4,28.850647
1.0,4,28.853903
-1.0,3,28.85692
1.0,4,28.857664
1.0,3,28.857664
0.5,5,28.8676
1.0,4,28.869796
1.0,4,28.873311
1.0,4,28.877006
1.0,5,28.878289
1.0,4,28.878289
1.0,3,28.887319
1.0,5,28.888813
1.0,3,28.888813
-1.0,3,28.897738
1.0,4,28.900156
0.5,5,28.905551
-1.0,3,28.90657
1.0,5,28.90657
1.0,3,28.915384
1.0,5,28.918778
0.5,5,28.918778
1.0,4,28.927652
1.0,4,28.930765
1.0,3,28.932727
-1.0,4,28.937144
1.0,4,28.939166
1.0,5,28.944239
-1.0,4,28.947268
1.0,5,28.951672
-1.0,4,28.957759
1.0,4,28.957759
1.0,3,28.957759
1.0,4,28.966311
1.0,3,28.966311
-1.0,3,28.970373
-1.0,3,28.975405
0.5,5,28.976433
1.0,4,28.985359
1.0,4,28.989684
-1.0,3,28.992684
1.0,3,28.995579
0.5,5,29.00012
1.0,4,29.001107
1.0,5,29.007479
1.0,4,29.007479
1.0,4,29.007479
-1.0,3,29.017474
1.0,4,29.017474
1.0,4,29.017474
-1.0,3,29.027207
-1.0,4,29.027207
1.0,4,29.035108
1.0,5,29.037779
1.0,5,29.043363
1.0,4,29.047071
1.0,5,29.052267
1.0,5,29.056296
1.0,4,29.058324
1.0,4,29.063258
1.0,4,29.067532
-1.0,4,29.067532
1.0,3,29.067532
1.0,3,29.075705
-1.0,3,29.07913
-1.0,4,29.07913
1.0,5,29.087192
1.0,3,29.088771
1.0,4,29.091193
1.0,3,29.097714
0.5,5,29.099722
1.0,4,29.106334
1.0,4,29.107568
1.0,4,29.111585
1.0,4,29.116264
1.0,3,29.117387
-1.0,4,29.117387
1.0,4,29.126253
1.0,3,29.127548
1.0,4,29.127548
-1.0,3,29.135447
1.0,4,29.137589
0.5,5,29.142994
-1.0,4,29.146503
1.0,5,29.146503
1.0,3,29.152821
1.0,4,29.156544
1.0,4,29.161137
1.0,5,29.165652
-1.0,4,29.169731
1.0,4,29.169731
1.0,3,29.175743
-1.0,4,29.179165
-1.0,4,29.179165
-1.0,4,29.186382
0.5,5,29.191782
1.0,3,29.195541
1.0,5,29.197766
0.5,5,29.203146
-1.0,3,29.206181
0.5,5,29.210103
0.5,5,29.216157
1.0,3,29.217435
1.0,3,29.219965
1.0,3,29.22348
1.0,4,29.226301
1.0,5,29.227404
1.0,4,29.234504
1.0,5,29.237793
1.0,5,29.240858
1.0,4,29.246373
1.0,4,29.249318
1.0,5,29.249318
1.0,4,29.257925
0.5,5,29.258955
1.0,5,29.266489
0.5,5,29.267013
0.5,5,29.27528
1.0,4,29.277537
1.0,4,29.277537
1.0,3,29.277537
1.0,5,29.287997
1.0,4,29.290476
1.0,4,29.296235
0.5,5,29.299704
1.0,4,29.303228
1.0,4,29.308334
1.0,5,29.311256
1.0,4,29.315287
-1.0,3,29.317516
1.0,5,29.322309
0.5,5,29.327071
1.0,3,29.328124
1.0,3,29.330786
-1.0,4,29.336382
1.0,4,29.336382
1.0,4,29.336382
1.0,5,29.347265
-1.0,4,29.351303
1.0,5,29.356246
1.0,3,29.357757
1.0,5,29.360742
0.5,5,29.368028
1.0,5,29.373156
1.0,4,29.37618
0.5,5,29.3812
-1.0,4,29.383637
-1.0,3,29.388921
0.5,5,29.388921
1.0,5,29.39771
0.5,5,29.403234
1.0,4,29.406256
1.0,4,29.40906
-1.0,4,29.40906
1.0,4,29.417072
0.5,5,29.420716
1.0,5,29.425251
1.0,5,29.430721
-1.0,3,29.433035
-1.0,4,29.43732
0.5,5,29.440416
-1.0,4,29.446247
1.0,3,29.447577
1.0,5,29.453703
1.0,5,29.457787
-1.0,4,29.462103
1.0,4,29.466443
1.0,3,29.467541
-1.0,4,29.467541
-1.0,4,29.475502
1.0,4,29.480228
1.0,5,29.485262
1.0,5,29.489059
1.0,4,29.489059
0.5,5,29.497137
1.0,5,29.497669
-1.0,3,29.502884
1.0,4,29.507771
1.0,5,29.512174
1.0,4,29.515262
-1.0,3,29.516965
-1.0,4,29.521765
-1.0,3,29.525761
1.0,3,29.528722
0.5,5,29.535841
1.0,5,29.542354
-1.0,4,29.54616
1.0,5,29.555353
0.5,5,29.561871
1.0,5,29.566394
1.0,5,29.570997
1.0,4,29.573425
-1.0,4,29.577731
0.5,5,29.577731
1.0,4,29.586227
-1.0,4,29.586227
1.0,3,29.586227
1.0,3,29.586227
-1.0,4,29.599133
1.0,4,29.599133
1.0,4,29.606199
-1.0,4,29.606199
1.0,4,29.612072
-1.0,3,29.61623
-1.0,3,29.61623
1.0,5,29.622856
0.5,5,29.627625
1.0,4,29.627625
-1.0,3,30.588654
1.0,5,30.592802
1.0,4,30.596318
1.0,3,30.600331
-1.0,3,30.604336
1.0,4,30.608588
1.0,3,30.608588
0.5,5,30.616506
0.5,5,30.622263
1.0,4,30.626279
0.5,5,30.62802
-1.0,3,30.635346
1.0,3,30.638098
1.0,4,30.641469
-1.0,4,30.647173
1.0,4,30.647173
1.0,4,30.655288
1.0,4,30.659694
1.0,4,30.66163
0.5,5,30.668909
-1.0,4,30.670911
1.0,4,30.676942
1.0,4,30.678947
1.0,4,30.686257
1.0,5,30.68897
-1.0,4,30.696331
0.5,5,30.700626
1.0,5,30.706948
1.0,4,30.710209
0.5,5,30.716223
1.0,5,30.721569
-1.0,4,30.726587
1.0,5,30.732032
0.5,5,30.736205
1.0,4,30.739986
1.0,3,30.744428
1.0,4,30.747953
-1.0,3,30.747953
1.0,4,30.756517
1.0,5,30.76137
0.5,5,30.766457
0.5,5,30.772472
1.0,4,30.776486
1.0,4,30.779906
1.0,3,30.782444
1.0,4,30.786462
1.0,4,30.786462
-1.0,3,30.786462
1.0,4,30.797686
-1.0,4,30.800904
1.0,5,30.806048
-1.0,4,30.807642
-1.0,4,30.812295
1.0,5,30.817538
1.0,4,30.822192
-1.0,4,30.825329
0.5,5,30.826339
-1.0,3,30.826339
1.0,4,30.836962
1.0,3,30.838527
1.0,5,30.842153
1.0,3,30.846501
0.5,5,30.847597
1.0,4,30.855311
1.0,5,30.858122
1.0,3,30.862151
1.0,5,30.867187
-1.0,3,30.867187
0.5,5,30.876003
1.0,3,30.881309
1.0,4,30.88541
1.0,5,30.889259
1.0,3,30.892529
-1.0,4,30.897704
-1.0,4,30.901703
0.5,5,30.907086
1.0,4,30.90911
1.0,5,30.913123
1.0,4,30.91816
0.5,5,30.923492
1.0,5,30.927724
0.5,5,30.927724
-1.0,4,30.935491
1.0,4,30.93941
1.0,4,30.944556
0.5,5,30.947244
1.0,5,30.95305
-1.0,4,30.957688
-1.0,3,30.960217
1.0,4,30.964739
1.0,4,30.970264
1.0,5,30.97532
1.0,4,30.979027
1.0,5,30.982625
1.0,3,30.985726
1.0,5,30.989147
1.0,4,30.993623
0.5,5,30.996162
-1.0,3,31.000675
1.0,3,31.000675
1.0,4,31.007262
1.0,5,31.007262
1.0,4,31.015287
0.5,5,31.016316
0.5,5,31.02137
0.5,5,31.027196
0.5,5,31.027196
-1.0,3,31.035727
0.5,5,31.037285
1.0,5,31.037285
1.0,4,31.047092
1.0,4,31.047092
-1.0,4,31.057481
1.0,5,31.059508
1.0,4,31.065519
1.0,5,31.069146
1.0,4,31.073148
-1.0,4,31.077002
1.0,4,31.081025
1.0,5,31.085537
1.0,5,31.088603
-1.0,4,31.092616
-1.0,4,31.096899
1.0,3,31.098915
-1.0,4,31.102731
1.0,3,31.107769
0.5,5,31.112186
1.0,3,31.115291
1.0,3,31.118104
1.0,3,31.120121
1.0,4,31.121185
1.0,4,31.126608
1.0,4,31.129107
1.0,3,31.129107
1.0,3,31.135412
1.0,3,31.137608
1.0,5,31.141602
1.0,4,31.145611
1.0,3,31.149149
-1.0,4,31.152383
-1.0,4,31.157084
-1.0,4,31.159351
1.0,5,31.159351
1.0,5,31.170117
-1.0,4,31.17413
1.0,4,31.176923
1.0,5,31.182036
1.0,3,31.18404
1.0,4,31.186556
0.5,5,31.188822
1.0,4,31.195342
1.0,5,31.197581
1.0,5,31.20329
1.0,3,31.206314
0.5,5,31.210331
1.0,4,31.216382
-1.0,4,31.220419
-1.0,4,31.220419
-1.0,4,31.227266
1.0,4,31.229024
-1.0,4,31.236606
1.0,5,31.240644
1.0,4,31.240644
1.0,3,31.246928
-1.0,4,31.246928
1.0,5,31.246928
1.0,5,31.258518
1.0,5,31.26107
1.0,4,31.267397
1.0,4,31.267397
0.5,5,31.275429
0.5,5,31.276457
0.5,5,31.280514
0.5,5,31.287325
1.0,4,31.292357
1.0,5,31.296587
1.0,5,31.300739
1.0,3,31.300739
1.0,4,31.307071
1.0,5,31.307071
-1.0,4,31.312603
1.0,4,31.316204
1.0,4,31.320741
1.0,5,31.32629
-1.0,4,31.394008
0.5,5,31.400114
1.0,4,31.427731
1.0,5,31.434261
1.0,3,31.437057
-1.0,4,31.441237
0.5,5,31.449556
1.0,4,31.455299
1.0,4,31.4597
-1.0,3,31.460933
1.0,4,31.466437
1.0,3,31.468627
1.0,4,31.473365
1.0,5,31.477581
0.5,5,31.482431
-1.0,3,31.485932
-1.0,4,31.489844
1.0,4,31.493852
-1.0,3,31.497197
1.0,5,31.501396
1.0,3,31.503417
-1.0,4,31.507772
1.0,5,31.511883
0.5,5,31.516917
0.5,5,31.521647
0.5,5,31.525407
1.0,3,31.528613
1.0,5,31.533092
-1.0,4,31.537646
-1.0,4,31.539781
1.0,3,31.544846
1.0,4,31.547584
1.0,4,31.55175
-1.0,4,31.556238
1.0,4,31.558714
0.5,5,31.564439
-1.0,4,31.569215
1.0,3,31.571386
1.0,4,31.577322
-1.0,3,31.582215
1.0,5,31.587227
1.0,4,31.58864
-1.0,4,31.593714
1.0,4,31.598036
1.0,5,31.601976
0.5,5,31.607422
-1.0,4,31.610558
-1.0,4,31.615463
1.0,5,31.619884
1.0,3,31.622894
0.5,5,31.627042
1.0,5,31.627042
-1.0,4,31.627042
1.0,4,31.639095
-1.0,3,31.641149
1.0,4,31.642156
1.0,5,31.649679
1.0,4,31.652679
1.0,3,31.65527
1.0,4,31.658861
0.5,5,31.663003
1.0,3,31.666519
1.0,5,31.668936
1.0,5,31.675537
-1.0,3,31.677682
0.5,5,31.677682
1.0,5,31.687144
1.0,3,31.68766
1.0,4,31.69223
1.0,3,31.69223
1.0,4,31.696897
1.0,4,31.696897
1.0,4,31.705631
1.0,4,31.707905
1.0,4,31.707905
0.5,5,31.716601
1.0,5,31.719531
1.0,3,31.723537
1.0,3,31.726255
1.0,5,31.727266
1.0,4,31.727266
0.5,5,31.737673
1.0,5,31.741054
1.0,4,31.746327
-1.0,4,31.746327
1.0,5,31.750345
1.0,4,31.756966
-1.0,3,31.758984
1.0,4,31.758984
1.0,4,31.766606
1.0,4,31.770634
1.0,3,31.771651
1.0,4,31.777008
0.5,5,31.777008
1.0,5,31.78554
-1.0,3,31.787599
1.0,4,31.787599
1.0,5,31.796174
0.5,5,31.79696
1.0,3,31.803492
-1.0,3,31.806537
1.0,5,31.810574
1.0,5,31.815596
1.0,4,31.819354
1.0,4,31.819354
-1.0,4,31.826432
1.0,5,31.830469
1.0,4,31.830469
1.0,5,31.837291
1.0,3,31.837291
1.0,4,31.845322
1.0,3,31.846351
1.0,5,31.851405
1.0,4,31.856483
1.0,4,31.859019
-1.0,3,31.859019
-1.0,4,31.866599
0.5,5,31.867381
0.5,5,31.875413
1.0,4,31.876441
-1.0,4,31.882495
1.0,5,31.889153
1.0,3,31.889153
1.0,3,31.889153
1.0,4,31.897346
1.0,4,31.899503
1.0,4,31.899503
1.0,4,31.907187
1.0,4,31.907187
1.0,4,31.914047
0.5,5,31.917097
1.0,4,31.920946
1.0,3,31.923899
1.0,4,31.927651
1.0,4,31.930166
1.0,4,31.932381
0.5,5,31.939343
1.0,5,31.941843
1.0,4,31.947095
1.0,4,31.947606
-1.0,3,31.947606
1.0,4,31.956622
1.0,4,31.960263
1.0,3,31.962952
1.0,5,31.967067
-1.0,3,31.970098
1.0,4,31.974221
1.0,5,31.979297
1.0,5,31.982232
1.0,4,31.986989
1.0,4,31.989923
0.5,5,31.995354
-1.0,4,31.996918
1.0,5,31.996918
1.0,4,32.007106
1.0,5,32.011779
1.0,4,32.015749
-1.0,4,32.019275
-1.0,4,32.023742
1.0,4,32.027272
0.5,5,32.030714
1.0,4,32.035725
-1.0,4,32.037583
1.0,3,32.037583
1.0,4,32.037583
1.0,5,32.129654
1.0,5,32.146419
1.0,4,32.147836
1.0,5,32.154624
1.0,4,32.157068
1.0,4,32.159086
1.0,4,32.166462
1.0,5,32.171577
-1.0,3,32.173577
1.0,3,32.176602
-1.0,3,32.179606
1.0,4,32.181606
1.0,5,32.186942
1.0,3,32.186942
1.0,5,32.186942
1.0,4,32.196532
1.0,5,32.197546
1.0,4,32.197546
1.0,3,32.206885
1.0,3,32.206885
1.0,4,32.206885
-1.0,4,32.216586
1.0,3,32.216586
-1.0,4,32.220603
1.0,4,32.226472
0.5,5,32.229628
1.0,4,32.229628
-1.0,4,32.236437
1.0,4,32.236437
1.0,4,32.236437
1.0,5,32.249628
0.5,5,32.256179
0.5,5,32.261062
1.0,3,32.261062
1.0,4,32.266921
1.0,5,32.268042
-1.0,4,32.268042
1.0,4,32.277776
-1.0,4,32.277776
-1.0,3,32.277776
-1.0,4,32.28726
1.0,4,32.292283
-1.0,4,32.296357
-1.0,3,32.296357
1.0,4,32.300394
0.5,5,32.307143
1.0,4,32.308171
1.0,4,32.316432
0.5,5,32.321423
1.0,4,32.327963
-1.0,3,32.330491
1.0,3,32.334267
1.0,4,32.338752
-1.0,4,32.342561
1.0,5,32.349005
1.0,3,32.350934
1.0,5,32.35704
1.0,4,32.359655
1.0,5,32.365912
1.0,4,32.369953
1.0,3,32.372524
-1.0,3,32.375846
1.0,4,32.378882
1.0,4,32.385499
1.0,5,32.391176
1.0,4,32.392646
1.0,4,32.399023
1.0,5,32.403627
-1.0,4,32.407769
1.0,3,32.410554
-1.0,4,32.414569
-1.0,4,32.418529
1.0,4,32.420955
1.0,4,32.426471
1.0,3,32.428427
1.0,3,32.431483
1.0,4,32.43539
0.5,5,32.440482
-1.0,4,32.444326
1.0,5,32.448487
1.0,4,32.453304
1.0,3,32.457052
1.0,3,32.460203
1.0,4,32.463634
1.0,4,32.468253
1.0,4,32.471866
-1.0,4,32.476555
1.0,3,32.477332
1.0,3,32.482076
1.0,4,32.485544
0.5,5,32.490098
1.0,5,32.49391
1.0,4,32.498235
1.0,5,32.502851
1.0,5,32.507783
-1.0,4,32.512235
-1.0,4,32.516306
1.0,4,32.51896
1.0,4,32.523736
1.0,5,32.528696
-1.0,3,32.530795
1.0,3,32.533796
1.0,5,32.538398
1.0,5,32.542397
1.0,4,32.546189
1.0,3,32.548448
1.0,4,32.549449
1.0,5,32.556507
0.5,5,32.560627
1.0,4,32.562637
0.5,5,32.56748
1.0,5,32.56748
1.0,4,32.576371
1.0,5,32.577453
1.0,4,32.585473
1.0,4,32.589264
0.5,5,32.590296
1.0,4,32.597574
1.0,4,32.598771
-1.0,3,32.598771
1.0,3,32.607053
1.0,5,32.607573
1.0,5,32.615697
1.0,4,32.616207
1.0,4,32.616207
1.0,4,32.6254
1.0,4,32.628989
1.0,4,32.630386
1.0,4,32.63622
1.0,4,32.63723
1.0,3,32.63723
1.0,4,32.644645
1.0,4,32.646891
0.5,5,32.650127
-1.0,3,32.655493
-1.0,3,32.659021
1.0,5,32.660059
-1.0,4,32.666509
1.0,4,32.669945
-1.0,4,32.669945
1.0,4,32.677745
-1.0,4,32.679943
1.0,3,32.679943
0.5,5,32.687429
1.0,5,32.692638
0.5,5,32.697382
-1.0,3,32.698389
1.0,4,32.703262
1.0,4,33.700613
-1.0,4,33.706649
1.0,5,33.711034
0.5,5,33.717188
1.0,5,33.722438
1.0,3,33.725672
-1.0,4,33.726182
-1.0,4,33.726182
1.0,4,33.739236
1.0,4,33.740606
1.0,4,33.747387
0.5,5,33.75257
-1.0,3,33.756485
-1.0,4,33.760787
1.0,3,33.762901
1.0,3,33.766879
-1.0,3,33.770044
1.0,3,33.772875
-1.0,4,33.778286
-1.0,4,33.779633
-1.0,4,33.786919
1.0,4,33.790931
1.0,4,33.796042
-1.0,3,33.799481
0.5,5,33.805475
1.0,4,33.810146
-1.0,3,33.813913
1.0,4,33.817496
-1.0,4,33.822885
1.0,4,33.827521
1.0,5,33.832006
-1.0,4,33.837684
-1.0,4,33.841168
1.0,4,33.847025
0.5,5,33.850714
-1.0,4,33.857386
1.0,4,33.860906
-1.0,4,33.866202
-1.0,4,33.871228
0.5,5,33.876617
1.0,5,33.877656
1.0,5,33.886155
1.0,4,33.889779
1.0,3,33.892204
1.0,4,33.896992
0.5,5,33.901562
1.0,3,33.903648
1.0,3,33.907234
1.0,5,33.910603
-1.0,4,33.915814
1.0,4,33.917545
1.0,4,33.920604
-1.0,3,33.925677
1.0,5,33.928062
1.0,5,33.932894
1.0,5,33.938569
1.0,5,33.942166
1.0,4,33.946309
1.0,3,33.946309
-1.0,3,33.952243
1.0,5,33.956326
1.0,4,33.959915
1.0,5,33.963878
1.0,3,33.967116
0.5,5,33.970912
-1.0,4,33.977342
1.0,4,33.980945
1.0,5,33.986421
0.5,5,33.991631
-1.0,4,33.996145
-1.0,4,33.997974
1.0,4,34.003021
1.0,3,34.006226
1.0,4,34.010885
-1.0,4,34.014115
1.0,4,34.018398
-1.0,4,34.022836
1.0,4,34.025582
-1.0,3,34.028747
-1.0,3,34.030989
0.5,5,34.036196
1.0,5,34.036919
1.0,3,34.036919
0.5,5,34.047514
1.0,3,34.047514
1.0,4,34.053699
1.0,4,34.057941
-1.0,4,34.061611
1.0,3,34.062988
1.0,5,34.06872
-1.0,4,34.070297
1.0,5,34.077053
1.0,4,34.079217
0.5,5,34.085241
-1.0,4,34.08728
1.0,4,34.090235
1.0,4,34.095623
-1.0,3,34.09911
0.5,5,34.102651
1.0,4,34.107148
1.0,4,34.110223
1.0,3,34.111427
1.0,5,34.116435
1.0,3,34.120448
1.0,5,34.120448
0.5,5,34.127221
-1.0,4,34.133747
1.0,5,34.138805
1.0,3,34.139805
-1.0,4,34.147196
-1.0,3,34.150249
1.0,4,34.15425
1.0,4,34.157292
1.0,5,34.161847
1.0,4,34.167155
-1.0,4,34.16891
1.0,4,34.171911
1.0,4,34.178358
-1.0,4,34.182371
0.5,5,34.186399
-1.0,4,34.189131
1.0,3,34.192143
1.0,3,34.194152
1.0,3,34.196173
1.0,5,34.200196
1.0,4,34.20536
-1.0,4,34.208124
-1.0,4,34.211136
1.0,4,34.216667
1.0,3,34.216667
1.0,4,34.21965
0.5,5,34.227943
0.5,5,34.227943
0.5,5,34.23644
-1.0,4,34.240177
1.0,4,34.244635
1.0,3,34.246889
1.0,3,34.246889
1.0,5,34.253814
1.0,5,34.256291
0.5,5,34.262643
-1.0,4,34.266583
1.0,3,34.266583
1.0,4,34.27347
1.0,5,34.27886
1.0,3,34.281486
1.0,4,34.284417
0.5,5,34.289182
1.0,3,34.292634
1.0,4,34.296444
1.0,4,34.299609
-1.0,4,34.304089
1.0,3,34.306611
1.0,4,34.308956
1.0,5,34.313899
-1.0,4,34.317169
1.0,4,34.321684
1.0,3,34.323757
1.0,4,34.326307
1.0,4,34.329917
-1.0,4,34.334208
1.0,4,34.337465
0.5,5,34.342875
1.0,5,34.346643
1.0,4,34.350608
1.0,5,34.354123
1.0,3,34.3574
0.5,5,34.359905
0.5,5,34.366541
1.0,5,34.37059
1.0,3,34.373123
1.0,3,34.376549
1.0,4,34.378639
1.0,4,34.38186
1.0,4,34.386264
0.5,5,34.391485
1.0,4,34.394189
-1.0,4,34.39887
-1.0,4,34.401762
1.0,5,34.40634
-1.0,4,34.409239
1.0,4,34.414582
1.0,4,34.41721
1.0,4,34.422059
0.5,5,34.426159
1.0,4,34.426879
1.0,3,34.431674
1.0,5,34.436547
1.0,5,34.440921
0.5,5,34.446146
1.0,5,34.450249
1.0,3,34.450249
1.0,4,34.456218
1.0,4,34.458355
1.0,4,34.462816
-1.0,4,34.467049
1.0,4,34.469982
0.5,5,34.474534
1.0,5,34.47769
1.0,4,34.48225
1.0,4,34.485258
1.0,4,34.489029
1.0,3,34.489029
1.0,4,34.492622
1.0,5,34.497735
1.0,3,34.50117
1.0,4,34.505685
1.0,3,34.506906
1.0,4,34.508846
1.0,4,34.515426
-1.0,3,34.516973
1.0,4,34.520761
1.0,4,34.525377
-1.0,4,34.527125
1.0,4,34.532085
1.0,4,34.53661
1.0,4,34.539406
1.0,3,34.539406
1.0,4,34.545475
1.0,4,34.548862
-1.0,4,34.551604
1.0,5,34.556618
-1.0,4,34.560136
1.0,4,34.563676
1.0,4,34.567048
1.0,3,34.567567
1.0,5,34.572563
-1.0,4,34.576577
1.0,4,34.581542
-1.0,4,34.586401
1.0,4,34.5875
1.0,5,34.59529
1.0,4,34.59931
-1.0,4,34.603322
1.0,4,34.606561
1.0,4,34.6079
1.0,3,34.612978
1.0,4,34.617074
0.5,5,34.621789
-1.0,3,34.625344
0.5,5,34.628695
1.0,4,34.633584
1.0,3,34.637009
1.0,4,34.641172
1.0,5,34.646332
1.0,5,34.651924
1.0,3,34.653767
-1.0,4,34.659282
1.0,3,34.661697
1.0,4,34.665583
1.0,5,34.670419
1.0,4,34.673859
1.0,3,34.677677
1.0,5,34.677677
0.5,5,34.686399
0.5,5,34.686399
-1.0,3,34.693325
1.0,5,34.69705
-1.0,4,34.701712
-1.0,3,34.706188
1.0,4,34.709772
1.0,4,34.713062
-1.0,3,34.717366
1.0,3,34.718388
1.0,5,34.723228
1.0,3,34.726262
-1.0,3,34.727373
1.0,4,34.727373
1.0,3,34.735591
1.0,3,34.738024
1.0,4,34.741049
1.0,5,34.746584
0.5,5,34.749202
1.0,5,34.755469
1.0,3,34.756485
-1.0,4,34.760398
1.0,5,34.766536
-1.0,3,34.768856
1.0,4,34.770604
1.0,4,34.776158
1.0,5,34.780772
1.0,4,34.780772
1.0,4,34.787016
1.0,4,34.788049
1.0,3,34.788049
1.0,5,34.796513
0.5,5,34.802056
0.5,5,34.807279
1.0,4,34.810683
0.5,5,34.816166
1.0,3,34.818605
1.0,5,34.824359
1.0,4,34.82746
1.0,3,34.830499
-1.0,4,34.834495
1.0,4,34.83776
1.0,5,34.842202
1.0,3,34.843535
1.0,5,34.848532
-1.0,4,34.850927
1.0,4,34.856443
1.0,4,34.859644
1.0,4,34.862576
0.5,5,34.867526
1.0,3,34.867526
1.0,3,34.872609
1.0,4,34.875465
1.0,4,34.878625
0.5,5,34.880643
1.0,5,34.886946
1.0,4,34.886946
1.0,5,34.895468
1.0,4,34.898614
-1.0,3,34.898614
0.5,5,34.906163
1.0,5,34.912459
1.0,5,34.917283
1.0,5,34.917283
1.0,3,34.917283
1.0,5,34.927651
1.0,3,34.927651
1.0,4,34.93704
1.0,4,34.93704
0.5,5,34.945594
-1.0,3,34.947819
1.0,5,34.95255
1.0,4,34.957131
1.0,4,34.960758
1.0,3,34.968503
1.0,5,34.97296
1.0,5,34.978385
